,appMatrName,edName,apptName,status
1871,境外首次公开发行股份（包括普通股、优先股等各类股票及股票的派生形式）审批,国际部,四川科伦博泰生物医药股份有限公司,接收材料@20230215-->受理通知@20230217-->一次书面反馈@20230303-->书面回复交接@NA-->接收书面回复@20230330-->行政许可决定书@20230330-->
1872,公开募集基金募集申请注册-工银瑞信国证港股通科技交易型开放式指数证券投资基金发起式联接基金​​,机构部,工银瑞信基金管理有限公司,接收材料@20230215-->补正通知@20230224-->接收补正材料@20231017-->受理通知@20231018-->
1873,公开募集基金募集申请注册-华安恒生互联网科技业交易型开放式指数证券投资基金发起式联接基金（QDII）,机构部,华安基金管理有限公司,接收材料@20230215-->补正通知@20230224-->接收补正材料@20230830-->受理通知@20230901-->
1874,公开募集基金募集申请注册-汇添富稳兴回报债券型发起式证券投资基金,机构部,汇添富基金管理股份有限公司,接收材料@20230215-->受理通知@20230224-->
1875,合格境外投资者资格审批,机构部,天演资本有限公司,接收材料@20230215-->受理通知@20230215-->一次书面反馈@20230217-->
1876,公开募集基金募集申请注册-中欧稳丰90天持有期债券型证券投资基金,机构部,中欧基金管理有限公司,接收材料@20230214-->受理通知@20230221-->一次书面反馈@20230514-->
1877,上市公司非公开发行股票（A股上交所主板和深交所主板、B股）核准,发行部,湖北福星科技股份有限公司,接收材料@20230214-->受理通知@20230216-->
1878,公开募集基金募集申请注册-广发恒生A股特高压及电网设备交易型开放式指数证券投资基金,机构部,广发基金管理有限公司,接收材料@20230214-->
1879,公开募集基金募集申请注册-平安价值远见混合型证券投资基金,机构部,平安基金管理有限公司,接收材料@20230214-->受理通知@20230221-->一次书面反馈@20230320-->
1880,公开募集基金募集申请注册-嘉实成长创造混合型证券投资基金,机构部,嘉实基金管理有限公司,接收材料@20230214-->
1881,公开募集基金募集申请注册-广发恒生消费交易型开放式指数证券投资基金（QDII）,机构部,广发基金管理有限公司,接收材料@20230214-->补正通知@20230221-->补正材料交接@NA-->接收补正材料@20230321-->受理通知@20230321-->行政许可决定书@20230403-->
1882,公开募集基金募集申请注册-中金金安债券型证券投资基金,机构部,中金基金管理有限公司,接收材料@20230213-->受理通知@20230220-->一次书面反馈@20230320-->
1883,公开募集基金募集申请注册-万家先进制造混合型发起式证券投资基金,机构部,万家基金管理有限公司,接收材料@20230213-->受理通知@20230220-->
1884,公开募集基金募集申请注册-中泰星锐景气成长混合型证券投资基金,机构部,中泰证券（上海）资产管理有限公司,接收材料@20230213-->补正通知@20230220-->补正材料交接@NA-->接收补正材料@20230322-->受理通知@20230331-->行政许可决定书@20230411-->
1885,公开募集基金募集申请注册-富国恒生A股特高压及电网设备交易型开放式指数证券投资基金,机构部,富国基金管理有限公司,接收材料@20230213-->受理通知@20230220-->
1886,公开募集基金募集申请注册-兴合先进制造混合型发起式证券投资基金,机构部,兴合基金管理有限公司,接收材料@20230213-->补正通知@20230220-->补正材料交接@NA-->接收补正材料@20230428-->
1887,公开募集基金募集申请注册-国泰恒生A股特高压及电网设备交易型开放式指数证券投资基金,机构部,国泰基金管理有限公司,接收材料@20230213-->补正通知@20230220-->
1888,公开募集基金募集申请注册-华夏中证全指运输交易型开放式指数证券投资基金发起式联接基金,机构部,华夏基金管理有限公司,接收材料@20230213-->补正通知@20230220-->补正材料交接@NA-->接收补正材料@20230505-->受理通知@20230509-->行政许可决定书@20230817-->
1889,上市公司非公开发行股票（A股上交所主板和深交所主板、B股）核准,发行部,长春英利汽车工业股份有限公司,接收材料@20230213-->受理通知@20230214-->
1890,公开募集基金募集申请注册-华富数字经济混合型证券投资基金,机构部,华富基金管理有限公司,接收材料@20230213-->受理通知@20230220-->行政许可决定书@20230410-->
1891,公开募集基金募集申请注册-工银瑞信中证储能主题交易型开放式指数证券投资基金,机构部,工银瑞信基金管理有限公司,接收材料@20230213-->补正通知@20230220-->
1892,公开募集基金募集申请注册-万家集利债券型发起式证券投资基金,机构部,万家基金管理有限公司,接收材料@20230213-->受理通知@20230220-->一次书面反馈@20230320-->
1893,H股公司境内未上市股份申请“全流通”,国际部,东原仁知城市运营服务集团股份有限公司,接收材料@20230210-->受理通知@20230215-->一次书面反馈@20230224-->书面回复交接@NA-->接收书面回复@20230330-->行政许可决定书@20230330-->
1894,公开募集基金募集申请注册-浦银安盛稳健富利180天持有期债券型证券投资基金,机构部,浦银安盛基金管理有限公司,接收材料@20230210-->受理通知@20230216-->行政许可决定书@20230609-->
1895,公募基金管理公司申请合格境内机构投资者资格（QDII）审批,机构部,诺德基金管理有限公司,接收材料@20230210-->补正通知@20230217-->
1896,公开募集基金募集申请注册-东方红6个月持有期债券型证券投资基金,机构部,上海东方证券资产管理有限公司,接收材料@20230210-->受理通知@20230216-->行政许可决定书@20230424-->
1897,公开募集基金募集申请注册-万家国证新能源车电池指数型发起式证券投资基金,机构部,万家基金管理有限公司,接收材料@20230209-->补正通知@20230216-->补正材料交接@NA-->接收补正材料@20230315-->受理通知@20230316-->行政许可决定书@20230411-->
1898,公开募集基金募集申请注册-东海数字经济混合型发起式证券投资基金,机构部,东海基金管理有限责任公司,接收材料@20230209-->受理通知@20230216-->行政许可决定书@20230615-->
1899,上市公司非公开发行股票（A股上交所主板和深交所主板、B股）核准,发行部,青岛日辰食品股份有限公司,接收材料@20230209-->受理通知@20230210-->
1900,公开募集基金募集申请注册-华泰保兴尊睿6个月持有期债券型发起式证券投资基金,机构部,华泰保兴基金管理有限公司,接收材料@20230228-->受理通知@20230307-->行政许可决定书@20230616-->
1901,公开募集基金募集申请注册-华夏聚源优选三个月持有期混合型基金中基金（FOF）,机构部,华夏基金管理有限公司,接收材料@20230216-->受理通知@20230224-->行政许可决定书@20230330-->
1902,公开募集基金募集申请注册-华夏创业板指数增强型证券投资基金,机构部,华夏基金管理有限公司,接收材料@20230214-->受理通知@20230221-->
1903,公开募集基金募集申请注册-兴业均衡优选混合型证券投资基金,机构部,兴业基金管理有限公司,接收材料@20230214-->受理通知@20230221-->行政许可决定书@20230608-->
1904,公开募集基金募集申请注册-金鹰研究驱动混合型证券投资基金,机构部,金鹰基金管理有限公司,接收材料@20230213-->受理通知@20230220-->行政许可决定书@20230418-->
1905,公开募集基金募集申请注册-华泰柏瑞新加坡海峡时报交易型开放式指数证券投资基金（QDII）,机构部,华泰柏瑞基金管理有限公司,接收材料@20230210-->
1906,公开募集基金募集申请注册-长信90天滚动持有债券型证券投资基金,机构部,长信基金管理有限责任公司,接收材料@20230210-->受理通知@20230216-->行政许可决定书@20230609-->
1907,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,江苏鼎智智能控制科技股份有限公司,接收材料@20230210-->受理通知@20230210-->行政许可决定书@20230310-->
1908,公开募集基金募集申请注册-长城裕利纯债债券型发起式证券投资基金,机构部,长城基金管理有限公司,接收材料@20230210-->受理通知@20230216-->行政许可决定书@20230705-->
1909,公开募集基金募集申请注册-永赢匠心增利债券型证券投资基金,机构部,永赢基金管理有限公司,接收材料@20230210-->受理通知@20230216-->行政许可决定书@20230609-->
1910,H股公司境内未上市股份申请“全流通”,国际部,四川能投发展股份有限公司,接收材料@20230210-->受理通知@20230215-->一次书面反馈@20230224-->书面回复交接@NA-->接收书面回复@20230330-->行政许可决定书@20230330-->
1911,公开募集基金募集申请注册-万家稳航30天持有期短债债券型证券投资基金,机构部,万家基金管理有限公司,接收材料@20230210-->受理通知@20230216-->一次书面反馈@20230514-->
1912,公开募集基金募集申请注册-万家中证细分食品饮料产业主题指数型发起式证券投资基金,机构部,万家基金管理有限公司,接收材料@20230209-->补正通知@20230216-->
